image,split,source_video,source_sha256,source_frame,timestamp_seconds,dhash,distance_from_previous_kept,annotation_status
images/val/cctv052x2004080608x01851_0a7d12d817_f0000030_t0000003000.jpg,val,D:\Users\L1\Downloads\archive\video\cctv052x2004080608x01851.avi,0a7d12d81701ae7ceb124e38eb34d83f2f3da0e74ee6d3f40aa3e4d04317ba9f,30,3.0,f2169c3474f8f9f3,8,auto_labeled_pending_review
images/val/cctv052x2004080608x01851_0a7d12d817_f0000035_t0000003500.jpg,val,D:\Users\L1\Downloads\archive\video\cctv052x2004080608x01851.avi,0a7d12d81701ae7ceb124e38eb34d83f2f3da0e74ee6d3f40aa3e4d04317ba9f,35,3.5,f216bc3070f2f6fa,11,auto_labeled_pending_review
images/val/cctv052x2004080608x01851_0a7d12d817_f0000045_t0000004500.jpg,val,D:\Users\L1\Downloads\archive\video\cctv052x2004080608x01851.avi,0a7d12d81701ae7ceb124e38eb34d83f2f3da0e74ee6d3f40aa3e4d04317ba9f,45,4.5,f216bc3074f8f8fa,6,auto_labeled_pending_review
images/val/cctv052x2004080517x01663_8f999e848e_f0000000_t0000000000.jpg,val,D:\Users\L1\Downloads\archive\video\cctv052x2004080517x01663.avi,8f999e848e3707c6cae4a1b4d55751224ddb632cbb4239f2c59ee3dceddb4582,0,0.0,f69e983c74faf2e6,64,auto_labeled_pending_review
images/val/cctv052x2004080517x01663_8f999e848e_f0000010_t0000001000.jpg,val,D:\Users\L1\Downloads\archive\video\cctv052x2004080517x01663.avi,8f999e848e3707c6cae4a1b4d55751224ddb632cbb4239f2c59ee3dceddb4582,10,1.0,f21e983476f6ecfa,13,auto_labeled_pending_review
images/val/cctv052x2004080517x01663_8f999e848e_f0000020_t0000002000.jpg,val,D:\Users\L1\Downloads\archive\video\cctv052x2004080517x01663.avi,8f999e848e3707c6cae4a1b4d55751224ddb632cbb4239f2c59ee3dceddb4582,20,2.0,f21e983470ecf0f8,9,auto_labeled_pending_review
images/val/cctv052x2004080517x01663_8f999e848e_f0000025_t0000002500.jpg,val,D:\Users\L1\Downloads\archive\video\cctv052x2004080517x01663.avi,8f999e848e3707c6cae4a1b4d55751224ddb632cbb4239f2c59ee3dceddb4582,25,2.5,f21e983c74f8f0fb,6,auto_labeled_pending_review
images/val/cctv052x2004080517x01663_8f999e848e_f0000035_t0000003500.jpg,val,D:\Users\L1\Downloads\archive\video\cctv052x2004080517x01663.avi,8f999e848e3707c6cae4a1b4d55751224ddb632cbb4239f2c59ee3dceddb4582,35,3.5,f21e983474f4f0ed,6,auto_labeled_pending_review
images/val/cctv052x2004080517x01663_8f999e848e_f0000040_t0000004000.jpg,val,D:\Users\L1\Downloads\archive\video\cctv052x2004080517x01663.avi,8f999e848e3707c6cae4a1b4d55751224ddb632cbb4239f2c59ee3dceddb4582,40,4.0,f21e98307cf1ecf9,9,auto_labeled_pending_review
images/val/cctv052x2004080517x01663_8f999e848e_f0000045_t0000004500.jpg,val,D:\Users\L1\Downloads\archive\video\cctv052x2004080517x01663.avi,8f999e848e3707c6cae4a1b4d55751224ddb632cbb4239f2c59ee3dceddb4582,45,4.5,f21e98347cf9f8f6,8,auto_labeled_pending_review
images/val/cctv052x2004080517x01663_8f999e848e_f0000050_t0000005000.jpg,val,D:\Users\L1\Downloads\archive\video\cctv052x2004080517x01663.avi,8f999e848e3707c6cae4a1b4d55751224ddb632cbb4239f2c59ee3dceddb4582,50,5.0,f21e9c3478e8f4fe,7,auto_labeled_pending_review
images/val/cctv052x2004080608x01857_3fc77b1469_f0000000_t0000000000.jpg,val,D:\Users\L1\Downloads\archive\video\cctv052x2004080608x01857.avi,3fc77b146981fa483a3d12267592ac3a414184425c5cee53ff6a965017362ec0,0,0.0,e566b83c74f6f2fa,64,auto_labeled_pending_review
images/val/cctv052x2004080608x01857_3fc77b1469_f0000005_t0000000500.jpg,val,D:\Users\L1\Downloads\archive\video\cctv052x2004080608x01857.avi,3fc77b146981fa483a3d12267592ac3a414184425c5cee53ff6a965017362ec0,5,0.5,f216b83c74f4f9fb,12,auto_labeled_pending_review
images/val/cctv052x2004080608x01857_3fc77b1469_f0000015_t0000001500.jpg,val,D:\Users\L1\Downloads\archive\video\cctv052x2004080608x01857.avi,3fc77b146981fa483a3d12267592ac3a414184425c5cee53ff6a965017362ec0,15,1.5,f216bc3870f2f6fa,10,auto_labeled_pending_review
images/val/cctv052x2004080608x01857_3fc77b1469_f0000025_t0000002500.jpg,val,D:\Users\L1\Downloads\archive\video\cctv052x2004080608x01857.avi,3fc77b146981fa483a3d12267592ac3a414184425c5cee53ff6a965017362ec0,25,2.5,f216bc3074f4eafa,7,auto_labeled_pending_review
images/val/cctv052x2004080608x01857_3fc77b1469_f0000030_t0000003000.jpg,val,D:\Users\L1\Downloads\archive\video\cctv052x2004080608x01857.avi,3fc77b146981fa483a3d12267592ac3a414184425c5cee53ff6a965017362ec0,30,3.0,f216bc3074f4f5f9,7,auto_labeled_pending_review
images/val/cctv052x2004080608x01857_3fc77b1469_f0000035_t0000003500.jpg,val,D:\Users\L1\Downloads\archive\video\cctv052x2004080608x01857.avi,3fc77b146981fa483a3d12267592ac3a414184425c5cee53ff6a965017362ec0,35,3.5,f216bc347cf5fafa,9,auto_labeled_pending_review
images/val/cctv052x2004080608x01857_3fc77b1469_f0000040_t0000004000.jpg,val,D:\Users\L1\Downloads\archive\video\cctv052x2004080608x01857.avi,3fc77b146981fa483a3d12267592ac3a414184425c5cee53ff6a965017362ec0,40,4.0,f216bc347cfaf6fa,6,auto_labeled_pending_review
images/val/cctv052x2004080608x01857_3fc77b1469_f0000045_t0000004500.jpg,val,D:\Users\L1\Downloads\archive\video\cctv052x2004080608x01857.avi,3fc77b146981fa483a3d12267592ac3a414184425c5cee53ff6a965017362ec0,45,4.5,f216bc3c74f4f0fa,7,auto_labeled_pending_review
images/val/cctv052x2004080618x00089_3ece66ba97_f0000000_t0000000000.jpg,val,D:\Users\L1\Downloads\archive\video\cctv052x2004080618x00089.avi,3ece66ba9727eebd23dbf46180bd61f44fb84b90afd9bb133b4c28370925c407,0,0.0,f286b83476f2f0fb,64,auto_labeled_pending_review
images/val/cctv052x2004080618x00089_3ece66ba97_f0000015_t0000001500.jpg,val,D:\Users\L1\Downloads\archive\video\cctv052x2004080618x00089.avi,3ece66ba9727eebd23dbf46180bd61f44fb84b90afd9bb133b4c28370925c407,15,1.5,f286bc3474f9f0f9,6,auto_labeled_pending_review
images/val/cctv052x2004080618x00089_3ece66ba97_f0000020_t0000002000.jpg,val,D:\Users\L1\Downloads\archive\video\cctv052x2004080618x00089.avi,3ece66ba9727eebd23dbf46180bd61f44fb84b90afd9bb133b4c28370925c407,20,2.0,f286bc3478f0f1f3,7,auto_labeled_pending_review
images/val/cctv052x2004080618x00089_3ece66ba97_f0000030_t0000003000.jpg,val,D:\Users\L1\Downloads\archive\video\cctv052x2004080618x00089.avi,3ece66ba9727eebd23dbf46180bd61f44fb84b90afd9bb133b4c28370925c407,30,3.0,f286bc3474f5f0fb,6,auto_labeled_pending_review
images/val/cctv052x2004080618x00089_3ece66ba97_f0000035_t0000003500.jpg,val,D:\Users\L1\Downloads\archive\video\cctv052x2004080618x00089.avi,3ece66ba9727eebd23dbf46180bd61f44fb84b90afd9bb133b4c28370925c407,35,3.5,f286bc3074fcf3f2,7,auto_labeled_pending_review
images/val/cctv052x2004080618x00089_3ece66ba97_f0000040_t0000004000.jpg,val,D:\Users\L1\Downloads\archive\video\cctv052x2004080618x00089.avi,3ece66ba9727eebd23dbf46180bd61f44fb84b90afd9bb133b4c28370925c407,40,4.0,f286bc34fcf3f5fb,11,auto_labeled_pending_review
images/val/cctv052x2004080618x00089_3ece66ba97_f0000050_t0000005000.jpg,val,D:\Users\L1\Downloads\archive\video\cctv052x2004080618x00089.avi,3ece66ba9727eebd23dbf46180bd61f44fb84b90afd9bb133b4c28370925c407,50,5.0,f286bc3076f1f1fb,6,auto_labeled_pending_review
images/val/cctv052x2004080619x00099_a17ad1dd06_f0000000_t0000000000.jpg,val,D:\Users\L1\Downloads\archive\video\cctv052x2004080619x00099.avi,a17ad1dd06f7a2fc95a5fc24f86e4b86eaf416a5f3575d1ed8a4094eb3f64775,0,0.0,ea1e3c3174fcf8f8,64,auto_labeled_pending_review
images/val/cctv052x2004080619x00099_a17ad1dd06_f0000005_t0000000500.jpg,val,D:\Users\L1\Downloads\archive\video\cctv052x2004080619x00099.avi,a17ad1dd06f7a2fc95a5fc24f86e4b86eaf416a5f3575d1ed8a4094eb3f64775,5,0.5,f2063c3974f8f8f8,6,auto_labeled_pending_review
images/val/cctv052x2004080619x00099_a17ad1dd06_f0000015_t0000001500.jpg,val,D:\Users\L1\Downloads\archive\video\cctv052x2004080619x00099.avi,a17ad1dd06f7a2fc95a5fc24f86e4b86eaf416a5f3575d1ed8a4094eb3f64775,15,1.5,f206383978f4f4f9,8,auto_labeled_pending_review
images/val/cctv052x2004080619x00099_a17ad1dd06_f0000025_t0000002500.jpg,val,D:\Users\L1\Downloads\archive\video\cctv052x2004080619x00099.avi,a17ad1dd06f7a2fc95a5fc24f86e4b86eaf416a5f3575d1ed8a4094eb3f64775,25,2.5,e20638397cf8f8f8,7,auto_labeled_pending_review
images/val/cctv052x2004080619x00099_a17ad1dd06_f0000040_t0000004000.jpg,val,D:\Users\L1\Downloads\archive\video\cctv052x2004080619x00099.avi,a17ad1dd06f7a2fc95a5fc24f86e4b86eaf416a5f3575d1ed8a4094eb3f64775,40,4.0,f2063c3978f8f3fa,7,auto_labeled_pending_review
images/val/cctv052x2004080619x00099_a17ad1dd06_f0000045_t0000004500.jpg,val,D:\Users\L1\Downloads\archive\video\cctv052x2004080619x00099.avi,a17ad1dd06f7a2fc95a5fc24f86e4b86eaf416a5f3575d1ed8a4094eb3f64775,45,4.5,f2063c3979f4f0f8,6,auto_labeled_pending_review
images/val/cctv052x2004080607x01846_c40a663ed7_f0000000_t0000000000.jpg,val,D:\Users\L1\Downloads\archive\video\cctv052x2004080607x01846.avi,c40a663ed79294bc22b93b118d4dda8709ea023ba5a6fa4e89d12b68a5e25200,0,0.0,d016bc3878f9f9f9,64,auto_labeled_pending_review
images/val/cctv052x2004080607x01846_c40a663ed7_f0000010_t0000001000.jpg,val,D:\Users\L1\Downloads\archive\video\cctv052x2004080607x01846.avi,c40a663ed79294bc22b93b118d4dda8709ea023ba5a6fa4e89d12b68a5e25200,10,1.0,f216bc387afafafb,8,auto_labeled_pending_review
images/val/cctv052x2004080607x01846_c40a663ed7_f0000020_t0000002000.jpg,val,D:\Users\L1\Downloads\archive\video\cctv052x2004080607x01846.avi,c40a663ed79294bc22b93b118d4dda8709ea023ba5a6fa4e89d12b68a5e25200,20,2.0,f216bc3078f8f9f9,6,auto_labeled_pending_review
images/val/cctv052x2004080607x01846_c40a663ed7_f0000030_t0000003000.jpg,val,D:\Users\L1\Downloads\archive\video\cctv052x2004080607x01846.avi,c40a663ed79294bc22b93b118d4dda8709ea023ba5a6fa4e89d12b68a5e25200,30,3.0,f216b83070f2f8fa,7,auto_labeled_pending_review
images/val/cctv052x2004080607x01846_c40a663ed7_f0000035_t0000003500.jpg,val,D:\Users\L1\Downloads\archive\video\cctv052x2004080607x01846.avi,c40a663ed79294bc22b93b118d4dda8709ea023ba5a6fa4e89d12b68a5e25200,35,3.5,f216bc3074fcf8fb,6,auto_labeled_pending_review
images/val/cctv052x2004080616x00055_cb9d6fc038_f0000000_t0000000000.jpg,val,D:\Users\L1\Downloads\archive\video\cctv052x2004080616x00055.avi,cb9d6fc038edb374e275997f40fb81a1a6758b913e4918853381c61ea2db9f4d,0,0.0,9254a4347cf5e9f9,64,auto_labeled_pending_review
images/val/cctv052x2004080616x00055_cb9d6fc038_f0000005_t0000000500.jpg,val,D:\Users\L1\Downloads\archive\video\cctv052x2004080616x00055.avi,cb9d6fc038edb374e275997f40fb81a1a6758b913e4918853381c61ea2db9f4d,5,0.5,f286be3478fdf9fb,13,auto_labeled_pending_review
images/val/cctv052x2004080616x00055_cb9d6fc038_f0000015_t0000001500.jpg,val,D:\Users\L1\Downloads\archive\video\cctv052x2004080616x00055.avi,cb9d6fc038edb374e275997f40fb81a1a6758b913e4918853381c61ea2db9f4d,15,1.5,f286be3478fbf2f1,7,auto_labeled_pending_review
images/val/cctv052x2004080616x00055_cb9d6fc038_f0000020_t0000002000.jpg,val,D:\Users\L1\Downloads\archive\video\cctv052x2004080616x00055.avi,cb9d6fc038edb374e275997f40fb81a1a6758b913e4918853381c61ea2db9f4d,20,2.0,f286bc3c7afbf4f9,6,auto_labeled_pending_review
images/val/cctv052x2004080616x00055_cb9d6fc038_f0000030_t0000003000.jpg,val,D:\Users\L1\Downloads\archive\video\cctv052x2004080616x00055.avi,cb9d6fc038edb374e275997f40fb81a1a6758b913e4918853381c61ea2db9f4d,30,3.0,f286be3c7af3f3ee,9,auto_labeled_pending_review
images/val/cctv052x2004080616x00055_cb9d6fc038_f0000040_t0000004000.jpg,val,D:\Users\L1\Downloads\archive\video\cctv052x2004080616x00055.avi,cb9d6fc038edb374e275997f40fb81a1a6758b913e4918853381c61ea2db9f4d,40,4.0,f286be3c7afbecf9,10,auto_labeled_pending_review
images/val/cctv052x2004080616x00055_cb9d6fc038_f0000045_t0000004500.jpg,val,D:\Users\L1\Downloads\archive\video\cctv052x2004080616x00055.avi,cb9d6fc038edb374e275997f40fb81a1a6758b913e4918853381c61ea2db9f4d,45,4.5,f286bc3874fbecfb,6,auto_labeled_pending_review
images/val/cctv052x2004080618x00088_34437a38c6_f0000000_t0000000000.jpg,val,D:\Users\L1\Downloads\archive\video\cctv052x2004080618x00088.avi,34437a38c6a6c8370f1ed9aa2e033d722749291a5456aba02b987f6ee9f9c275,0,0.0,7696bc347df5e9f8,64,auto_labeled_pending_review
images/val/cctv052x2004080618x00088_34437a38c6_f0000005_t0000000500.jpg,val,D:\Users\L1\Downloads\archive\video\cctv052x2004080618x00088.avi,34437a38c6a6c8370f1ed9aa2e033d722749291a5456aba02b987f6ee9f9c275,5,0.5,f286bc3477fbf9f8,9,auto_labeled_pending_review
images/val/cctv052x2004080618x00088_34437a38c6_f0000010_t0000001000.jpg,val,D:\Users\L1\Downloads\archive\video\cctv052x2004080618x00088.avi,34437a38c6a6c8370f1ed9aa2e033d722749291a5456aba02b987f6ee9f9c275,10,1.0,f286bc3476f1f1fb,6,auto_labeled_pending_review
images/val/cctv052x2004080618x00088_34437a38c6_f0000040_t0000004000.jpg,val,D:\Users\L1\Downloads\archive\video\cctv052x2004080618x00088.avi,34437a38c6a6c8370f1ed9aa2e033d722749291a5456aba02b987f6ee9f9c275,40,4.0,f2869c3474f2f2fa,7,auto_labeled_pending_review
images/val/cctv052x2004080618x00088_34437a38c6_f0000050_t0000005000.jpg,val,D:\Users\L1\Downloads\archive\video\cctv052x2004080618x00088.avi,34437a38c6a6c8370f1ed9aa2e033d722749291a5456aba02b987f6ee9f9c275,50,5.0,f2869c3074f3f6f7,6,auto_labeled_pending_review
images/val/cctv052x2004080519x01678_7c569bb343_f0000000_t0000000000.jpg,val,D:\Users\L1\Downloads\archive\video\cctv052x2004080519x01678.avi,7c569bb343c161bb90d5a65b6fbad27f6939ce1b841a67173fbfde6ba2c672b1,0,0.0,d282cce0f1f1f1f8,64,auto_labeled_pending_review
images/val/cctv052x2004080519x01678_7c569bb343_f0000005_t0000000500.jpg,val,D:\Users\L1\Downloads\archive\video\cctv052x2004080519x01678.avi,7c569bb343c161bb90d5a65b6fbad27f6939ce1b841a67173fbfde6ba2c672b1,5,0.5,f29e9a3b7cfaf0fa,23,auto_labeled_pending_review
images/val/cctv052x2004080519x01678_7c569bb343_f0000010_t0000001000.jpg,val,D:\Users\L1\Downloads\archive\video\cctv052x2004080519x01678.avi,7c569bb343c161bb90d5a65b6fbad27f6939ce1b841a67173fbfde6ba2c672b1,10,1.0,f29e9a3b7af0f0f9,6,auto_labeled_pending_review
images/val/cctv052x2004080519x01678_7c569bb343_f0000020_t0000002000.jpg,val,D:\Users\L1\Downloads\archive\video\cctv052x2004080519x01678.avi,7c569bb343c161bb90d5a65b6fbad27f6939ce1b841a67173fbfde6ba2c672b1,20,2.0,f29e9a337df1f1f8,7,auto_labeled_pending_review
images/val/cctv052x2004080519x01678_7c569bb343_f0000030_t0000003000.jpg,val,D:\Users\L1\Downloads\archive\video\cctv052x2004080519x01678.avi,7c569bb343c161bb90d5a65b6fbad27f6939ce1b841a67173fbfde6ba2c672b1,30,3.0,f29e9e3b72f3f1f8,7,auto_labeled_pending_review
images/val/cctv052x2004080519x01678_7c569bb343_f0000035_t0000003500.jpg,val,D:\Users\L1\Downloads\archive\video\cctv052x2004080519x01678.avi,7c569bb343c161bb90d5a65b6fbad27f6939ce1b841a67173fbfde6ba2c672b1,35,3.5,f29e9a3973faf0f8,6,auto_labeled_pending_review
images/val/cctv052x2004080519x01678_7c569bb343_f0000040_t0000004000.jpg,val,D:\Users\L1\Downloads\archive\video\cctv052x2004080519x01678.avi,7c569bb343c161bb90d5a65b6fbad27f6939ce1b841a67173fbfde6ba2c672b1,40,4.0,f29e9a3d72f8f2f2,6,auto_labeled_pending_review
images/val/cctv052x2004080519x01678_7c569bb343_f0000045_t0000004500.jpg,val,D:\Users\L1\Downloads\archive\video\cctv052x2004080519x01678.avi,7c569bb343c161bb90d5a65b6fbad27f6939ce1b841a67173fbfde6ba2c672b1,45,4.5,f29e9a3578f0f6f9,8,auto_labeled_pending_review
images/val/cctv052x2004080617x00069_21c2dc4289_f0000000_t0000000000.jpg,val,D:\Users\L1\Downloads\archive\video\cctv052x2004080617x00069.avi,21c2dc42896d1d6b86be10e3aca26ed266522887a7d776c6387b9e2d6ff4f6e6,0,0.0,92169e317eecf8ea,64,auto_labeled_pending_review
images/val/cctv052x2004080617x00069_21c2dc4289_f0000005_t0000000500.jpg,val,D:\Users\L1\Downloads\archive\video\cctv052x2004080617x00069.avi,21c2dc42896d1d6b86be10e3aca26ed266522887a7d776c6387b9e2d6ff4f6e6,5,0.5,f2b6be317ce8f8ea,7,auto_labeled_pending_review
images/val/cctv052x2004080617x00069_21c2dc4289_f0000020_t0000002000.jpg,val,D:\Users\L1\Downloads\archive\video\cctv052x2004080617x00069.avi,21c2dc42896d1d6b86be10e3aca26ed266522887a7d776c6387b9e2d6ff4f6e6,20,2.0,f2b6be397de9f2e9,7,auto_labeled_pending_review
images/val/cctv052x2004080617x00069_21c2dc4289_f0000040_t0000004000.jpg,val,D:\Users\L1\Downloads\archive\video\cctv052x2004080617x00069.avi,21c2dc42896d1d6b86be10e3aca26ed266522887a7d776c6387b9e2d6ff4f6e6,40,4.0,f2b6be3d79f5f0e9,6,auto_labeled_pending_review
images/val/cctv052x2004080607x01847_2c12c70a5e_f0000000_t0000000000.jpg,val,D:\Users\L1\Downloads\archive\video\cctv052x2004080607x01847.avi,2c12c70a5ec769026b63922692b8c09ff2293f834fab82669ad2886988895237,0,0.0,c000bc3878f8f8f8,64,auto_labeled_pending_review
images/val/cctv052x2004080607x01847_2c12c70a5e_f0000005_t0000000500.jpg,val,D:\Users\L1\Downloads\archive\video\cctv052x2004080607x01847.avi,2c12c70a5ec769026b63922692b8c09ff2293f834fab82669ad2886988895237,5,0.5,d25ebc38f8f9f9fa,11,auto_labeled_pending_review
images/val/cctv052x2004080607x01847_2c12c70a5e_f0000015_t0000001500.jpg,val,D:\Users\L1\Downloads\archive\video\cctv052x2004080607x01847.avi,2c12c70a5ec769026b63922692b8c09ff2293f834fab82669ad2886988895237,15,1.5,d25ebc387af5f1f9,7,auto_labeled_pending_review
images/val/cctv052x2004080607x01847_2c12c70a5e_f0000020_t0000002000.jpg,val,D:\Users\L1\Downloads\archive\video\cctv052x2004080607x01847.avi,2c12c70a5ec769026b63922692b8c09ff2293f834fab82669ad2886988895237,20,2.0,d25eb83872f3fafa,9,auto_labeled_pending_review
images/val/cctv052x2004080607x01847_2c12c70a5e_f0000025_t0000002500.jpg,val,D:\Users\L1\Downloads\archive\video\cctv052x2004080607x01847.avi,2c12c70a5ec769026b63922692b8c09ff2293f834fab82669ad2886988895237,25,2.5,d25eb8387af6f0f9,7,auto_labeled_pending_review
images/val/cctv052x2004080607x01847_2c12c70a5e_f0000030_t0000003000.jpg,val,D:\Users\L1\Downloads\archive\video\cctv052x2004080607x01847.avi,2c12c70a5ec769026b63922692b8c09ff2293f834fab82669ad2886988895237,30,3.0,d25eb83876f0f2fa,7,auto_labeled_pending_review
images/val/cctv052x2004080607x01847_2c12c70a5e_f0000040_t0000004000.jpg,val,D:\Users\L1\Downloads\archive\video\cctv052x2004080607x01847.avi,2c12c70a5ec769026b63922692b8c09ff2293f834fab82669ad2886988895237,40,4.0,d25ebc3c74fcfcf9,10,auto_labeled_pending_review
images/val/cctv052x2004080607x01847_2c12c70a5e_f0000045_t0000004500.jpg,val,D:\Users\L1\Downloads\archive\video\cctv052x2004080607x01847.avi,2c12c70a5ec769026b63922692b8c09ff2293f834fab82669ad2886988895237,45,4.5,d25ebc3470f8fafa,7,auto_labeled_pending_review
images/val/cctv052x2004080607x01847_2c12c70a5e_f0000050_t0000005000.jpg,val,D:\Users\L1\Downloads\archive\video\cctv052x2004080607x01847.avi,2c12c70a5ec769026b63922692b8c09ff2293f834fab82669ad2886988895237,50,5.0,d25ebc3078f2f0f8,7,auto_labeled_pending_review
images/val/cctv052x2004080619x00092_157a6f208c_f0000000_t0000000000.jpg,val,D:\Users\L1\Downloads\archive\video\cctv052x2004080619x00092.avi,157a6f208c93ca5751e74a6c4d5f2191c69999469c6a8b4603145c3ddf7b4aeb,0,0.0,2a869c347cfcecea,64,auto_labeled_pending_review
images/val/cctv052x2004080619x00092_157a6f208c_f0000005_t0000000500.jpg,val,D:\Users\L1\Downloads\archive\video\cctv052x2004080619x00092.avi,157a6f208c93ca5751e74a6c4d5f2191c69999469c6a8b4603145c3ddf7b4aeb,5,0.5,f2869c3c7cfcf9f9,11,auto_labeled_pending_review
images/val/cctv052x2004080619x00092_157a6f208c_f0000010_t0000001000.jpg,val,D:\Users\L1\Downloads\archive\video\cctv052x2004080619x00092.avi,157a6f208c93ca5751e74a6c4d5f2191c69999469c6a8b4603145c3ddf7b4aeb,10,1.0,f2869c3478f9fbfb,6,auto_labeled_pending_review
images/val/cctv052x2004080619x00092_157a6f208c_f0000020_t0000002000.jpg,val,D:\Users\L1\Downloads\archive\video\cctv052x2004080619x00092.avi,157a6f208c93ca5751e74a6c4d5f2191c69999469c6a8b4603145c3ddf7b4aeb,20,2.0,f2869c387afcf8eb,8,auto_labeled_pending_review
images/val/cctv052x2004080619x00092_157a6f208c_f0000025_t0000002500.jpg,val,D:\Users\L1\Downloads\archive\video\cctv052x2004080619x00092.avi,157a6f208c93ca5751e74a6c4d5f2191c69999469c6a8b4603145c3ddf7b4aeb,25,2.5,f2869c3874f9f9f9,8,auto_labeled_pending_review
images/val/cctv052x2004080619x00092_157a6f208c_f0000030_t0000003000.jpg,val,D:\Users\L1\Downloads\archive\video\cctv052x2004080619x00092.avi,157a6f208c93ca5751e74a6c4d5f2191c69999469c6a8b4603145c3ddf7b4aeb,30,3.0,f2869c3078f9fbfa,6,auto_labeled_pending_review
images/val/cctv052x2004080619x00092_157a6f208c_f0000035_t0000003500.jpg,val,D:\Users\L1\Downloads\archive\video\cctv052x2004080619x00092.avi,157a6f208c93ca5751e74a6c4d5f2191c69999469c6a8b4603145c3ddf7b4aeb,35,3.5,f2869c3478faf9ff,6,auto_labeled_pending_review
images/val/cctv052x2004080619x00092_157a6f208c_f0000040_t0000004000.jpg,val,D:\Users\L1\Downloads\archive\video\cctv052x2004080619x00092.avi,157a6f208c93ca5751e74a6c4d5f2191c69999469c6a8b4603145c3ddf7b4aeb,40,4.0,f2869c3074f9fafb,8,auto_labeled_pending_review
images/val/cctv052x2004080619x00092_157a6f208c_f0000045_t0000004500.jpg,val,D:\Users\L1\Downloads\archive\video\cctv052x2004080619x00092.avi,157a6f208c93ca5751e74a6c4d5f2191c69999469c6a8b4603145c3ddf7b4aeb,45,4.5,f2869c3876fcfcfb,6,auto_labeled_pending_review
images/val/cctv052x2004080619x00092_157a6f208c_f0000050_t0000005000.jpg,val,D:\Users\L1\Downloads\archive\video\cctv052x2004080619x00092.avi,157a6f208c93ca5751e74a6c4d5f2191c69999469c6a8b4603145c3ddf7b4aeb,50,5.0,f2869c3478fcf4fb,6,auto_labeled_pending_review
images/val/cctv052x2004080615x00031_9cf1d4eaa8_f0000000_t0000000000.jpg,val,D:\Users\L1\Downloads\archive\video\cctv052x2004080615x00031.avi,9cf1d4eaa8b825659e4dbe179f65e23225e9f7c3f23ff1647484789a7e8a7f76,0,0.0,9312be3379fae8fb,64,auto_labeled_pending_review
images/val/cctv052x2004080615x00031_9cf1d4eaa8_f0000005_t0000000500.jpg,val,D:\Users\L1\Downloads\archive\video\cctv052x2004080615x00031.avi,9cf1d4eaa8b825659e4dbe179f65e23225e9f7c3f23ff1647484789a7e8a7f76,5,0.5,e6069e3378faf9f2,13,auto_labeled_pending_review
images/val/cctv052x2004080615x00031_9cf1d4eaa8_f0000015_t0000001500.jpg,val,D:\Users\L1\Downloads\archive\video\cctv052x2004080615x00031.avi,9cf1d4eaa8b825659e4dbe179f65e23225e9f7c3f23ff1647484789a7e8a7f76,15,1.5,e6069e3b7cf8f1fb,6,auto_labeled_pending_review
images/val/cctv052x2004080615x00031_9cf1d4eaa8_f0000025_t0000002500.jpg,val,D:\Users\L1\Downloads\archive\video\cctv052x2004080615x00031.avi,9cf1d4eaa8b825659e4dbe179f65e23225e9f7c3f23ff1647484789a7e8a7f76,25,2.5,e6069e3b7cf1f8e9,6,auto_labeled_pending_review
images/val/cctv052x2004080615x00031_9cf1d4eaa8_f0000035_t0000003500.jpg,val,D:\Users\L1\Downloads\archive\video\cctv052x2004080615x00031.avi,9cf1d4eaa8b825659e4dbe179f65e23225e9f7c3f23ff1647484789a7e8a7f76,35,3.5,e6069e3978f1f1fb,6,auto_labeled_pending_review
images/val/cctv052x2004080615x00031_9cf1d4eaa8_f0000045_t0000004500.jpg,val,D:\Users\L1\Downloads\archive\video\cctv052x2004080615x00031.avi,9cf1d4eaa8b825659e4dbe179f65e23225e9f7c3f23ff1647484789a7e8a7f76,45,4.5,e6069e397af3faf9,6,auto_labeled_pending_review
images/val/cctv052x2004080519x01679_544edc4927_f0000000_t0000000000.jpg,val,D:\Users\L1\Downloads\archive\video\cctv052x2004080519x01679.avi,544edc4927d25ba50a051b9996aed28bf083f7e435c6a5ffbdae08efe13f5a49,0,0.0,d2829a3378f2eaf9,64,auto_labeled_pending_review
images/val/cctv052x2004080519x01679_544edc4927_f0000005_t0000000500.jpg,val,D:\Users\L1\Downloads\archive\video\cctv052x2004080519x01679.avi,544edc4927d25ba50a051b9996aed28bf083f7e435c6a5ffbdae08efe13f5a49,5,0.5,f28e98337cecf0f8,13,auto_labeled_pending_review
images/val/cctv052x2004080519x01679_544edc4927_f0000015_t0000001500.jpg,val,D:\Users\L1\Downloads\archive\video\cctv052x2004080519x01679.avi,544edc4927d25ba50a051b9996aed28bf083f7e435c6a5ffbdae08efe13f5a49,15,1.5,f28e9a3d79f0f0f8,9,auto_labeled_pending_review
images/val/cctv052x2004080519x01679_544edc4927_f0000020_t0000002000.jpg,val,D:\Users\L1\Downloads\archive\video\cctv052x2004080519x01679.avi,544edc4927d25ba50a051b9996aed28bf083f7e435c6a5ffbdae08efe13f5a49,20,2.0,f29e9a3d7af8f0fb,6,auto_labeled_pending_review
